Id,SalePrice
2735,131827.69612611824
2736,142318.9638850671
2737,125455.90957253806
2738,136271.25650321192
2739,163606.97126466004
2740,140434.00886498622
2741,144167.57040714266
2742,146065.40836466197
2743,152125.33345794326
2744,157219.84021968968
2745,141402.01138033677
2746,140890.28817095194
2747,137646.3261669268
2748,123311.81364687014
2749,128833.48823111941
2750,129351.87189257113
2751,137349.60288771716
2752,190179.46366853156
2753,143711.2296787599
2754,241260.25503513456
2755,134521.86806586006
2756,98193.27036986253
2757,65387.11157190876
2758,84530.73367450107
2759,146929.95024403464
2760,124653.93518180886
2761,138541.70827709712
2762,138270.70953195053
2763,187845.98147843493
2764,140146.56193221608
2765,294171.866332021
2766,130021.07455135521
2767,88200.79124922134
2768,129531.75340870404
2769,137271.2172618629
2770,139713.07743195054
2771,106719.81903581343
2772,114311.44012901284
2773,159510.1068148987
2774,150763.85816380355
2775,123991.52769779021
2776,137728.69715950757
2777,132947.05229901188
2778,106268.13235140251
2779,120794.1139753773
2780,98815.55602560344
2781,100490.15404360436
2782,95902.58622063317
2783,91787.6862376824
2784,129873.0772769049
2785,130033.3139979018
2786,68487.2012898617
2787,128937.5747886941
2788,74848.50179227804
2789,170163.47769684673
2790,93053.63318106772
2791,113451.77893995654
2792,51117.23280626401
2793,170411.93184272264
2794,88747.93768550525
2795,124725.16121208538
2796,110534.25141512103
2797,241783.8423144809
2798,108171.15721728971
2799,110639.29458553078
2800,79911.86324302996
2801,111006.81473992362
2802,129264.13711022752
2803,169866.3477350407
2804,130050.4520334677
2805,104721.88455443202
2806,87216.75916702797
2807,168615.7464292043
2808,148713.09868210476
2809,133609.3832524471
2810,126311.77613471971
2811,154622.33068567462
2812,165821.21934618097
2813,153807.14386668243
2814,155389.12591051758
2815,104151.60372271751
2816,245642.923483305
2817,156865.1540735512
2818,129263.5401005111
2819,154608.03606979657
2820,135168.83447191282
2821,111296.20920540005
2822,189216.05951149916
2823,397178.8658690733
2824,165821.65474948075
2825,144941.70491127364
2826,136187.05775588105
2827,142695.75081152833
2828,221621.360029372
2829,205878.10258394407
2830,241798.6562467028
2831,168365.49221463577
2832,263199.1427706284
2833,283867.2584811612
2834,231800.82099914024
2835,217732.35832875763
2836,186972.4567543303
2837,159859.21943755882
2838,159260.36578025646
2839,175257.88170925248
2840,199812.9639056935
2841,199755.5663504415
2842,231513.4238742899
2843,149080.55759424024
2844,171616.1129710973
2845,131427.77584120154
2846,205106.2372031092
2847,203464.35374268342
2848,227227.24473393167
2849,202597.80925995158
2850,293726.87202769116
2851,226752.38781015045
2852,243791.79594475453
2853,233773.48235714488
2854,139522.5631492734
2855,202406.74002185356
2856,206218.03427520912
2857,186178.3060019103
2858,215963.75231143198
2859,109135.21421525082
2860,146229.5316504291
2861,130671.71930088608
2862,181108.32671697758
2863,134257.94065661126
2864,238941.9909076406
2865,151136.75338145165
2866,146866.21323393873
2867,101708.40746292184
2868,87671.40773308187
2869,110434.18873970519
2870,122090.78866143763
2871,81446.2935347163
2872,54126.3492368549
2873,110942.30682951421
2874,153318.34314581202
2875,126818.28789420464
2876,165385.26573119717
2877,138686.7557679407
2878,165702.19257736515
2879,144047.6970532737
2880,111402.8801986075
2881,139226.92137483697
2882,178076.81851141294
2883,204064.97755109266
2884,208321.188119174
2885,186923.99807872772
2886,265562.1307149751
2887,114534.39218971242
2888,134385.74656754915
2889,71983.65375602186
2890,87338.9934598179
2891,143608.36545578006
2892,50858.31389421768
2893,80924.32236885616
2894,57070.01970115341
2895,321167.3529924727
2896,277538.73278822907
2897,207171.6157641769
2898,146958.71507126745
2899,193860.7886721209
2900,154190.75440837696
2901,218358.75982770728
2902,189911.56282680025
2903,313010.60075078224
2904,358235.3885834852
2905,79840.62731902064
2906,194868.0092021946
2907,107135.19190138466
2908,128340.4963146755
2909,148382.9085697254
2910,80224.61114698093
2911,81854.78598984165
2912,141682.98956209098
2913,81567.84869172236
2914,79885.43088370751
2915,88933.54387505387
2916,82083.99396021824
2917,174720.94730918843
2918,121798.07513322154
2919,222746.877365579
